content,date,like,place,tags
"제주도 3박4일 #여행기록일정 순서대로 & 먹거리 위주♤ 여행코스  ▶ 1일차(9/1) : 김포공항(6시) - 제주공항 - 렌트 - 아점 - 우도 - 비밀의 숲 - 저녁 - 동문재래시장 - 숙소#뉴제주렌트카 : 니로 전기차 렌트 3박4일 5만원 #국수마당 본점 : 진한 국물의 고기국수와 입맛 당기는 비빔국수로 아점 (자매국수 휴일로 대신 방문)#우도 : 삼륜전동차로 우도 한바퀴 투어#우도한바퀴 : 삼륜전동차 대여, 걸리버여행기에서 바가지 쓸뻔했다 절반가격에 대여#우도왕자이야기 : 아이스크림 맛집, 둘 다맛있지만, 개인적으로는 한라봉아이스크림이 더 맛있#우도올레보트 : 우도가면 꼭 타야하는 존잼 보트투어 #비밀의숲 : 사진 찍기 좋은 시크릿플레이스#운산식당 : 근고기 맛집 크으 #동문재래시장 : 야식 쇼핑, 육전과 제주 에일 생맥#호텔스위트캐슬 : 깔끔한 숙소 ♤ 여행코스  ▶ 2일차(9/2) : 숙소 - 한라산관음사코스 등산 - 저녁 - 치킨 테이크아웃-  숙소#한라산 : 흐리고 힘들었지만, 백록담 봤음!#관음사탐방로 : 절경의 한라산 등산 가능!#핫앤쿡 : 정상에서 라면에 밥이 최고#막쇠 : 석쇠 불고기, 막창에 김치찌개 맛집!!#치타치킨 : 크림치킨 & 핫치킨 너무 맛있#마녀가탄빗자루 : 해안뷰의 아늑한 숙소 ♤ 여행코스  ▶ 3일차(9/3) : 숙소 - 모닝런 - 아점 - 새별오름 - 카페 - 관음사코스주차장 - 이호테우해수욕장 - 해안가산책 - 저녁#모닝런 : 전기차충전시간동안 잠깐 모닝런#전기차충전 : 250km에 만원 충전 /전기차 체고👍#모들한상 : 건강한 양식 맛집! #새별오름 : 갑자기 하늘이 열려 갔던 뷰 맛집 오름 / 경사지옥#새빌카페 : 더위 피하고자 방문한 시원하고 아름다운 카페#천제연폭포 : 비 온 다음날의 폭포#관음사코스주차장 : 인증서 출력을 위해 재방문#이호테우해수욕장 : 비수기엔 해수욕장 폐쇄#해안산책 : 노을과 함께 해안로 산책#장인의집 : 인기가 많아, 불친절하지만, 정말 맛집♤ 여행코스  ▶ 4일차(9/4) : 숙소 -렌트반납 - 체크인 - 동문재래시장 - 아침 - 제주공항 - 김포공항#착한제주고등어 : 5천원에 한끼? 그냥인생맛집!!!#제주도여행기록 끝거를만한 음식점, 순간 하나 없었음 😍😍상세 여행 피드는 다음에 차차~🤣🤣#여행스타그램",2021-09-05,0,,"['#여행기록일정 순서대로 & 먹거리 위주♤ 여행코스  ▶ 1일차(9/1) : 김포공항(6시) - 제주공항 - 렌트 - 아점 - 우도 - 비밀의 숲 - 저녁 - 동문재래시장 - 숙소', '#뉴제주렌트카 : 니로 전기차 렌트 3박4일 5만원 ', '#국수마당 본점 : 진한 국물의 고기국수와 입맛 당기는 비빔국수로 아점 (자매국수 휴일로 대신 방문)', '#우도 : 삼륜전동차로 우도 한바퀴 투어', '#우도한바퀴 : 삼륜전동차 대여', '#우도왕자이야기 : 아이스크림 맛집', '#우도올레보트 : 우도가면 꼭 타야하는 존잼 보트투어 ', '#비밀의숲 : 사진 찍기 좋은 시크릿플레이스', '#운산식당 : 근고기 맛집 크으 ', '#동문재래시장 : 야식 쇼핑', '#호텔스위트캐슬 : 깔끔한 숙소 ♤ 여행코스  ▶ 2일차(9/2) : 숙소 - 한라산관음사코스 등산 - 저녁 - 치킨 테이크아웃-  숙소', '#한라산 : 흐리고 힘들었지만', '#관음사탐방로 : 절경의 한라산 등산 가능!', '#핫앤쿡 : 정상에서 라면에 밥이 최고', '#막쇠 : 석쇠 불고기', '#치타치킨 : 크림치킨 & 핫치킨 너무 맛있', '#마녀가탄빗자루 : 해안뷰의 아늑한 숙소 ♤ 여행코스  ▶ 3일차(9/3) : 숙소 - 모닝런 - 아점 - 새별오름 - 카페 - 관음사코스주차장 - 이호테우해수욕장 - 해안가산책 - 저녁', '#모닝런 : 전기차충전시간동안 잠깐 모닝런', '#전기차충전 : 250km에 만원 충전 /전기차 체고👍', '#모들한상 : 건강한 양식 맛집! ', '#새별오름 : 갑자기 하늘이 열려 갔던 뷰 맛집 오름 / 경사지옥', '#새빌카페 : 더위 피하고자 방문한 시원하고 아름다운 카페', '#천제연폭포 : 비 온 다음날의 폭포', '#관음사코스주차장 : 인증서 출력을 위해 재방문', '#이호테우해수욕장 : 비수기엔 해수욕장 폐쇄', '#해안산책 : 노을과 함께 해안로 산책', '#장인의집 : 인기가 많아', '#착한제주고등어 : 5천원에 한끼? 그냥인생맛집!!!', '#제주도여행기록 끝거를만한 음식점', '#여행스타그램']"
#전기차#충전중🔋 #나도충전이필요한데#휴식과충전이필요한요즘#뭔가방법을찾아야겠다...#충전이필요해⚡️🔋🔌 #전기차충전 #현대아이오닉5 #아이오닉5,2021-09-04,0,환상의 섬 Jeju Island,"['#전기차', '#충전중🔋 ', '#나도충전이필요한데', '#휴식과충전이필요한요즘', '#뭔가방법을찾아야겠다...', '#충전이필요해⚡️🔋🔌 ', '#전기차충전 ', '#현대아이오닉5 ', '#아이오닉5']"
#전기차충전 해놓고 근처 산책#청학밸리리조트#시원내년 여름에는 여기서 놀아보자.,2021-09-04,0,,"['#전기차충전 해놓고 근처 산책', '#청학밸리리조트', '#시원내년 여름에는 여기서 놀아보자.']"
#E-Pit 첫 사용기!초고속은 안되지만 급속 전력을 잘 뽑아내줘서 좋다(일반 급속사용시 30kW대가 나오기도 한다...)배터리 모양으로 잔량이 채워지는 효과도 보기좋았다ㅎㅎ충전가격은 회원가입하니 고속도로 급속충전기 보다 오히려 싼거같다??충전완료 후 미출차 수수료부과도 괞찬은 거 같다마지막으로 코시국에 맞춰 UV살균까지 완벽#전기차충전 #전기차초고속충전소#EPit,2021-09-03,0,,"['#E-Pit 첫 사용기!초고속은 안되지만 급속 전력을 잘 뽑아내줘서 좋다(일반 급속사용시 30kW대가 나오기도 한다...)배터리 모양으로 잔량이 채워지는 효과도 보기좋았다ㅎㅎ충전가격은 회원가입하니 고속도로 급속충전기 보다 오히려 싼거같다??충전완료 후 미출차 수수료부과도 괞찬은 거 같다마지막으로 코시국에 맞춰 UV살균까지 완벽', '#전기차충전 ', '#전기차초고속충전소', '#EPit']"
이번주내내 전기차 충전만..ㆍ_👀_______○_○______👀______^.^___ㆍ#첫줄#전기차충전소#g80electrified #전기차충전#electrifiedg80 #genesiseg80electrified #genesiseelectrifiedg80 #eg80 #g80전기차 #제네시스eg80 #genesiseg80 #g80e,2021-09-03,0,South Korea,"['#첫줄', '#전기차충전소', '#g80electrified ', '#전기차충전', '#electrifiedg80 ', '#gene', '#gene', '#eg80 ', '#g80전기차 ', '#제네시스eg80 ', '#gene', '#g80e']"
📢 #SK렌터카_카라이프기름 넣는 전기차가 있다?전기차와 내연기관차의 장점이 만난 EREV최근 장거리 주행이 필요한 중국경제성 높은 차량을 선호하는 일본의 완성차 업체들이 EREV(주행거리 연장형 전기차)에공격적인 행보를 보이고 있습니다.EREV는 어떠한 특징이 있는 차량일까요?자동차에 대한 더 많은 이야기가 있는SK렌터카 포스트에서 알차고 흥미로운 내용을 더 알아보세요!✔️충전할수록 e득 SK렌터카 이지다이렉트https://www.skcarrentalezydirect.com/#SK렌터카 #SK장기렌터카 #신차장기렌터카 #렌터카 #전기차 #전기차장기렌터카 #전기차렌터카 #EREV #전기차충전 #전기차배기구 #아이오닉5 #EV6 #테슬라모델3 #테슬라모델y휠도색,2021-09-03,0,,"['#SK렌터카_카라이프기름 넣는 전기차가 있다?전기차와 내연기관차의 장점이 만난 EREV최근 장거리 주행이 필요한 중국경제성 높은 차량을 선호하는 일본의 완성차 업체들이 EREV(주행거리 연장형 전기차)에공격적인 행보를 보이고 있습니다.EREV는 어떠한 특징이 있는 차량일까요?자동차에 대한 더 많은 이야기가 있는SK렌터카 포스트에서 알차고 흥미로운 내용을 더 알아보세요!✔️충전할수록 e득 SK렌터카 이지다이렉트http', '#SK렌터카 ', '#SK장기렌터카 ', '#신차장기렌터카 ', '#렌터카 ', '#전기차 ', '#전기차장기렌터카 ', '#전기차렌터카 ', '#EREV ', '#전기차충전 ', '#전기차배기구 ', '#아이오닉5 ', '#EV6 ', '#테슬라모델3 ', '#테슬라모델y휠도색']"
🔋이번 구례여행은 아이오닉과 함께 :)문산휴게소 이피트에서 충전하고 다시 출발 💟..현대자동차그룹의 전기차 초고속 충전서비스 E-pit 🚘전기차 매력에 빠진 나는 앞으로 전기차만 탈 듯 ! ..#전기차충전소 #고속도로 #휴게소 #문산휴게소 #이피트 #이피트인증샷 #🌿,2021-09-03,0,,"['#전기차충전소 ', '#고속도로 ', '#휴게소 ', '#문산휴게소 ', '#이피트 ', '#이피트인증샷 ', '#🌿']"
"어제 오후 전기차 충전 솔루션 기업인 (주)에바 와 저희 트랜스테크 양사의 업무 협약이 있었습니다..(주)에바는 2018년 삼성전자 사내벤쳐 발굴 프로그램인 C랩 프로젝트에서 출발 하였으며, 자율주행 충전로봇 분야의 선도 기업입니다..이번 업무 협약을 통해 저희 트랜스테크에서 개발한 로봇 플랫폼인 RMP 시제품이 에바의 전력공유형 스마트 충전기에 탑재되며, 향후 고도화 된 다양한 플랫폼을 활용해 비지니스 영역을 넓혀 나가는데 협력 하기로 협의 했습니다..앞으로 양사의 활약을 기대하시고, 많은 응원 부탁 드리겠습니다. 🙏 ..#트랜스테크 #TRANSTECH#로봇플랫폼 #robot_platform #RMP#에바 #EVAR#자율주행 #충전로봇 #전기차충전 #전기차이동식충전#스타트업",2021-09-03,0,TRANS TECH lnc. - 트랜스테크,"['#트랜스테크 ', '#TRANSTECH', '#로봇플랫폼 ', '#robot_platform ', '#RMP', '#에바 ', '#EVAR', '#자율주행 ', '#충전로봇 ', '#전기차충전 ', '#전기차이동식충전', '#스타트업']"
"요즘 수소, 전기 자동차가 정말 인기가 많은 종목입니다 그만큼 미래에 대한 가능성과 또 상용화가 이루어지고 있다는 거겠죠 늘어날 전기자동차에 대비해 전 세계적으로 충전소를 많이 늘리고 있는 추세입니다 우리나라도 내년부터는 아파트에 의무 설치화를 할 예정이라고 하네요#주식채널 #주식  #주식초보  #주식투자  #주식공부  #경제용어 #관련주 #급등주 #전기차 #전기자동차 #전기차관련주 #재테크 #주식정보 #종목추천 #주식스타그램 #주식분석 #금융 #경제 #전기차관련주 #코스피 #코스닥 #전기차충전소 #전기차충전 #전기 #수소차",2021-09-03,0,,"['#주식채널 ', '#주식\xa0 ', '#주식초보\xa0 ', '#주식투자\xa0 ', '#주식공부\xa0 ', '#경제용어 ', '#관련주 ', '#급등주 ', '#전기차 ', '#전기자동차 ', '#전기차관련주 ', '#재테크 ', '#주식정보 ', '#종목추천 ', '#주식스타그램 ', '#주식분석 ', '#금융 ', '#경제 ', '#전기차관련주 ', '#코스피 ', '#코스닥 ', '#전기차충전소 ', '#전기차충전 ', '#전기 ', '#수소차']"
#재테크 #부업 #투잡추천 #투잡 #재테크그램 #재테크알려주는사람들 #재테크방법 #부동산재테크 #재테크상담 #나스닥 #다우 #부업문의 #테슬라 #모델3 #모델y #모델x #전기차 #전기차충전 #급속충전 #미국주식 #주식스타그램 #주식공부 #주식투자 #주식초보 #주식정보 #주식종목,2021-09-03,0,,"['#재테크 ', '#부업 ', '#투잡추천 ', '#투잡 ', '#재테크그램 ', '#재테크알려주는사람들 ', '#재테크방법 ', '#부동산재테크 ', '#재테크상담 ', '#나스닥 ', '#다우 ', '#부업문의 ', '#테슬라 ', '#모델3 ', '#모델y ', '#모델x ', '#전기차 ', '#전기차충전 ', '#급속충전 ', '#미국주식 ', '#주식스타그램 ', '#주식공부 ', '#주식투자 ', '#주식초보 ', '#주식정보 ', '#주식종목']"
30%에서 100% 완충까지 걸린 시간 40분200kW 충전소에서 후딱 충전하고 사무실 복귀80%까진 20분이면 끝!생활반경에 전기차 충전소가 많으니 좋다!-#아이오닉5 #전기차 #전기차충전 #대전 #ioniq5 #carstagram,2021-09-03,0,,"['#아이오닉5 ', '#전기차 ', '#전기차충전 ', '#대전 ', '#ioniq5 ', '#car']"
"tvN <유 퀴즈 온 더 블록> 화제의 인물!한국의 스티브 잡스, 정우덕 저자가 알려주는스마트한 전기차 사용자를 위한 필수 가이드🚙<전기차 상식사전> 정우덕 저 l 넥서스BOOKS""전기차, 지금 사는 건 시기상조가 아닐까요?""""전기차 혜택이 이렇게나 많았었다고요?""""일단 사긴 했는데... 어떻게 관리해야 할까요?""회원 수 27만, '전기차 동호회'의 스태프인 저자가전기차 사용자들에게 들은 수많은 질문에 답해서 나온 바로 그 책!""저 또한 전기차를 구매하고 같은 고민을 가지고 헤맸습니다.그리고 찾은 답을 공유하며 국내외 전기자동차 동호회에 3년간 1만 6천 개가 넘는 글과 답변을 달아보게 되었습니다. 이 책은 그 내용을 정리한 결과물입니다.""_정우덕 저자전기차 사용자와 잠재 구매자를 위한 실전 길라잡이✨",2021-09-03,0,,[]
"전기차 충전 전쟁 이제 그만! 🔌웰릭스렌탈에서 가뿐하게 고민 해결하세요.없는 게 없는 웰릭스렌탈🧡#전기차 홈충전기도 역시 웰릭스렌탈입니다👍전기차 충전, 이제는 고민 마세요.집에 설치하는 홈충전기로 더욱 경제적으로 사용할 수 있답니다.#웰릭스렌탈 #웰릭스 #렌탈 #렌탈가전 #전기차홈충전기 #홈충전기 #충전기 #전기차충전 #자동차 #충전소",2021-09-03,0,,"['#전기차 홈충전기도 역시 웰릭스렌탈입니다👍전기차 충전', '#웰릭스렌탈 ', '#웰릭스 ', '#렌탈 ', '#렌탈가전 ', '#전기차홈충전기 ', '#홈충전기 ', '#충전기 ', '#전기차충전 ', '#자동차 ', '#충전소']"
#제주도 #済州島 #여행 2일차.#아침산책 하고 #전기차충전숙소 코앞에 있던 #오는정김밥 예약(물론 바로못먹고 다음날로… 후…)#골든데이지호텔서귀포오션#석식같은조식 먹고 점심 걸렀음..한산한 #이중섭거리 #올레시장 가볍게돌아보고 오전 일과 종료..!,2021-09-02,0,Seogwipo,"['#제주도 ', '#済州島 ', '#여행 2일차.', '#아침산책 하고 ', '#전기차충전숙소 코앞에 있던 ', '#오는정김밥 예약(물론 바로못먹고 다음날로… 후…)', '#골든데이지호텔서귀포오션', '#석식같은조식 먹고 점심 걸렀음..한산한 ', '#이중섭거리 ', '#올레시장 가볍게돌아보고 오전 일과 종료..!']"
"충전소 좀 고치라고요,,, 제발!!!!#당진 #니로ev #전기차 #회사차 #전기차충전 #너모하네 #직장인 #직장인스타그램 #빵댕이 #궁디숭디",2021-09-02,0,,"['#당진 ', '#니로ev ', '#전기차 ', '#회사차 ', '#전기차충전 ', '#너모하네 ', '#직장인 ', '#직장인스타그램 ', '#빵댕이 ', '#궁디숭디']"
다음번엔 네잎클로버 🍀 꼭 만들어봐야디ㅋㅋ....#테슬라 #테슬라모델3 #전기차 #전기차충전 #전나빠름 #겁나빠름 #서킷가자 #한국 #한국에서이렇구논다 #네잎클로버 #자율주행차 #레이싱갬성 #fiadriver #입금후출발합니다 #프로드라이버 #테스트드라이버,2021-09-02,0,고속도로 한가운데,"['#테슬라 ', '#테슬라모델3 ', '#전기차 ', '#전기차충전 ', '#전나빠름 ', '#겁나빠름 ', '#서킷가자 ', '#한국 ', '#한국에서이렇구논다 ', '#네잎클로버 ', '#자율주행차 ', '#레이싱갬성 ', '#fiadriver ', '#입금후출발합니다 ', '#프로드라이버 ', '#테스트드라이버']"
#스마트ev제타#소형전기차#트위지#전기차#출퇴근차#업무용차#배달대행#배민커넥트#쿠팡플렉스 #전기차충전 #1회충전250km #전기경차 #광주전기차 #전기차보조금 #전남전기차 #나주전기차 #화순전기차 #수완지구 #광주맛집 #광주핫플 #광주 #전기경차 # #국산전기차 #순천전기차 #여수전기차 #광양전기차 #전기차박 #쿠팡잇츠 #쿠팡이츠배달 #쿠팡배달 #월13만원이면내차첨단의 밤거리에서~~ ㅎ,2021-09-02,0,,"['#스마트ev제타', '#소형전기차', '#트위지', '#전기차', '#출퇴근차', '#업무용차', '#배달대행', '#배민커넥트', '#쿠팡플렉스 ', '#전기차충전 ', '#1회충전250km ', '#전기경차 ', '#광주전기차 ', '#전기차보조금 ', '#전남전기차 ', '#나주전기차 ', '#화순전기차 ', '#수완지구 ', '#광주맛집 ', '#광주핫플 ', '#광주 ', '#전기경차 ', '# ', '#국산전기차 ', '#순천전기차 ', '#여수전기차 ', '#광양전기차 ', '#전기차박 ', '#쿠팡잇츠 ', '#쿠팡이츠배달 ', '#쿠팡배달 ', '#월13만원이면내차첨단의 밤거리에서~~ ㅎ']"
"아우디, 순수 전기차 ‘아우디 e-트론 스포트백 55 콰트로’ 출시- 두 개의 강력한 전기 모터 탑재. 최고 출력 360마력과 최대 토크 57.2kg.m의 강력한 드라이빙 퍼포먼스 발휘- 95kWh 용량의 리튬이온 배터리 장착으로 1회 충전 시 304km 주행. 차세대 전자식 콰트로 탑재로 민첩한 주행 성능과 높은 효율성의 완벽한 조화- 버츄얼 사이드 미러, 스포티한 쿠페형 디자인과 날렵한 스포일러 등 공기역학적 디자인으로 높은 효율성 및 전기차 시대를 향한 아우디의 새로운 디자인 언어 제시#아우디 #아우디e트론 #아우디e트론스포트백 #전기차 #아우디전기차 #순수전기차 #아우디공식딜러 #아우디공식딜러중산모터스 #중산모터스 #아우디전주 #아우디전주전시장 #아우디전주서비스센터 #전기차충전",2021-09-02,0,,"['#아우디 ', '#아우디e트론 ', '#아우디e트론스포트백 ', '#전기차 ', '#아우디전기차 ', '#순수전기차 ', '#아우디공식딜러 ', '#아우디공식딜러중산모터스 ', '#중산모터스 ', '#아우디전주 ', '#아우디전주전시장 ', '#아우디전주서비스센터 ', '#전기차충전']"
